 time,CH1 ,CH2 ,CH3 ,CH4 ,CH5 ,CH6 ,CH7 ,CH8 ,CNT ,Freq  ,Latency ,Urevent  
 24-11-06 22:38:56.916,-501179,-871853,-963676,-602153,-767174,-661817,-685261,-824512,114098,0,111280,62
 24-11-06 22:38:56.917,-501151,-871865,-963472,-601777,-766995,-661660,-684936,-824172,114099,0,111280,62
 24-11-06 22:38:56.918,-501231,-872306,-963467,-601674,-767077,-661784,-685147,-824018,114100,0,111280,62
 24-11-06 22:38:56.920,-501140,-871817,-963160,-601404,-766874,-661636,-684811,-823850,114101,0,111280,62
 24-11-06 22:38:56.920,-501054,-871491,-963051,-601193,-766781,-661576,-684729,-823710,114102,0,111280,62
 24-11-06 22:38:56.921,-500939,-871644,-963116,-601199,-766731,-661397,-684878,-823666,114103,0,111280,62
 24-11-06 22:38:56.928,-500816,-871741,-963191,-601214,-766726,-661311,-684944,-823607,114104,0,111280,62
 24-11-06 22:38:56.929,-500903,-871672,-963229,-601311,-766861,-661565,-684923,-823853,114105,0,111280,62
 24-11-06 22:38:56.929,-501004,-871608,-963251,-601440,-766926,-661644,-684875,-824131,114106,0,111280,62
 24-11-06 22:38:56.929,-501001,-871531,-963257,-601490,-766801,-661524,-684821,-824159,114107,0,111280,62
 24-11-06 22:38:56.929,-500884,-871662,-963560,-601706,-766974,-661562,-685293,-824204,114108,0,111280,62
 24-11-06 22:38:56.930,-500792,-872109,-964161,-602127,-767416,-661609,-686257,-824396,114109,0,111280,62
 24-11-06 22:38:56.930,-500927,-872531,-964606,-602472,-767778,-661716,-687046,-824684,114110,0,111280,62
 24-11-06 22:38:56.931,-501099,-872544,-964810,-602622,-767814,-661797,-687301,-825018,114111,0,111280,62
 24-11-06 22:38:56.934,-501004,-872434,-964849,-602554,-767773,-661852,-687110,-824997,114112,0,111280,62
 24-11-06 22:38:56.936,-500908,-872305,-964756,-602569,-767776,-661939,-686924,-824956,114113,0,111280,62
 24-11-06 22:38:56.936,-500841,-872141,-964532,-602359,-767589,-661907,-686602,-824793,114114,0,111280,62
 24-11-06 22:38:56.936,-500877,-872021,-964333,-602125,-767476,-661879,-686310,-824616,114115,0,111280,62
 24-11-06 22:38:56.936,-500921,-871817,-964082,-601861,-767345,-661826,-685857,-824469,114116,0,111280,62
 24-11-06 22:38:56.936,-501026,-871981,-963991,-601726,-767447,-661993,-685966,-824384,114117,0,111280,62
 24-11-06 22:38:56.936,-501147,-872021,-963817,-601644,-767533,-662174,-685909,-824344,114118,0,111280,62
 24-11-06 22:38:56.937,-501189,-871712,-963355,-601314,-767177,-662086,-685057,-824015,114119,0,111280,62
 24-11-06 22:38:56.939,-501155,-871612,-963142,-601185,-767118,-661972,-684792,-823776,114120,0,111280,62
 24-11-06 22:38:56.939,-501169,-871558,-962984,-601082,-767183,-661973,-684777,-823582,114121,0,111280,62
 24-11-06 22:38:56.940,-501191,-871534,-962847,-601012,-767080,-661951,-684747,-823583,114122,0,111280,62
 24-11-06 22:38:56.941,-501174,-871554,-962784,-600848,-766776,-661901,-684486,-823576,114123,0,111280,62
 24-11-06 22:38:56.942,-501117,-871619,-962817,-600788,-766477,-661701,-684218,-823627,114124,0,111280,62
 24-11-06 22:38:56.943,-501062,-871715,-963047,-600892,-766737,-661746,-684683,-823769,114125,0,111280,62
 24-11-06 22:38:56.944,-501106,-871772,-963337,-601199,-767141,-661987,-685293,-823986,114126,0,111280,62
 24-11-06 22:38:56.946,-501248,-871937,-963572,-601494,-767294,-662119,-685657,-824219,114127,0,111280,62
 24-11-06 22:38:56.947,-501257,-872202,-963768,-601731,-767362,-662120,-686030,-824467,114128,0,111280,62
 24-11-06 22:38:56.947,-501195,-872304,-963904,-601899,-767349,-662015,-686241,-824749,114129,0,111280,62
 24-11-06 22:38:56.948,-501223,-872386,-964128,-602052,-767436,-662127,-686434,-824921,114130,0,111280,62
 24-11-06 22:38:56.949,-501254,-872639,-964441,-602342,-767741,-662356,-686942,-825080,114131,0,111280,62
 24-11-06 22:38:56.950,-501208,-873077,-964827,-602571,-768182,-662575,-687664,-825182,114132,0,111280,62
 24-11-06 22:38:56.951,-501197,-873457,-965112,-602739,-768351,-662549,-688147,-825247,114133,0,111280,62
 24-11-06 22:38:56.951,-501162,-873410,-965068,-602762,-768237,-662409,-687966,-825239,114134,0,111280,62
 24-11-06 22:38:56.952,-501270,-873172,-964879,-602633,-768226,-662426,-687611,-825206,114135,0,111280,62
 24-11-06 22:38:56.954,-501334,-873053,-964636,-602474,-768337,-662648,-687273,-825081,114136,0,111280,62
 24-11-06 22:38:56.954,-501334,-873276,-964626,-602419,-768492,-662859,-687334,-824940,114137,0,111280,62
 24-11-06 22:38:56.955,-501247,-873244,-964539,-602256,-768271,-662731,-687130,-824741,114138,0,111280,62
 24-11-06 22:38:56.956,-501041,-872931,-964057,-601785,-767640,-662257,-686237,-824284,114139,0,111280,62
 24-11-06 22:38:56.957,-500890,-872604,-963609,-601499,-767219,-661951,-685598,-823947,114140,0,111280,62
 24-11-06 22:38:56.969,-500863,-872259,-963189,-601174,-766854,-661774,-684985,-823733,114141,0,111280,62
 24-11-06 22:38:56.969,-500797,-872056,-962994,-600923,-766667,-661664,-684602,-823561,114142,0,111280,62
 24-11-06 22:38:56.969,-500742,-871978,-962942,-600834,-766631,-661605,-684522,-823426,114143,0,111280,62
 24-11-06 22:38:56.969,-500671,-872083,-962936,-600889,-766809,-661612,-684776,-823479,114144,0,111280,62
 24-11-06 22:38:56.969,-500640,-872042,-962949,-600998,-766874,-661556,-684877,-823577,114145,0,111280,62
 24-11-06 22:38:56.969,-500452,-872022,-963067,-601110,-766842,-661356,-684944,-823626,114146,0,111280,62
 24-11-06 22:38:56.969,-500371,-872121,-963272,-601230,-766910,-661340,-685211,-823724,114147,0,111280,62
 24-11-06 22:38:56.969,-500460,-872306,-963606,-601419,-766983,-661375,-685604,-823893,114148,0,111280,62
 24-11-06 22:38:56.969,-500561,-872491,-964016,-601701,-767143,-661427,-686130,-824243,114149,0,111280,62
 24-11-06 22:38:56.969,-500584,-872557,-964206,-601824,-767101,-661427,-686294,-824478,114150,0,111280,62
 24-11-06 22:38:56.969,-500694,-872645,-964494,-602110,-767544,-661998,-686652,-824826,114151,0,111280,62
 24-11-06 22:38:56.970,-500917,-872693,-964706,-602426,-768097,-662346,-686837,-825182,114152,0,111280,62
 24-11-06 22:38:56.970,-500972,-872527,-964656,-602484,-767979,-662119,-686741,-825164,114153,0,111280,62
 24-11-06 22:38:56.971,-500997,-872454,-964513,-602454,-767887,-662060,-686608,-824989,114154,0,111280,62
 24-11-06 22:38:56.972,-501004,-872442,-964417,-602452,-767894,-662093,-686507,-824873,114155,0,111280,62
 24-11-06 22:38:56.973,-500996,-872334,-964272,-602285,-767953,-662174,-686210,-824747,114156,0,111280,62
 24-11-06 22:38:56.975,-500949,-872065,-964074,-602002,-767757,-662073,-685746,-824558,114157,0,111280,62
 24-11-06 22:38:56.975,-500893,-871943,-963775,-601736,-767441,-661847,-685289,-824351,114158,0,111280,62
 24-11-06 22:38:56.976,-500960,-871911,-963533,-601418,-767259,-661794,-685022,-824106,114159,0,111280,62
 24-11-06 22:38:56.978,-501050,-872019,-963504,-601254,-767208,-661829,-685157,-823945,114160,0,111280,62
 24-11-06 22:38:56.978,-501118,-871974,-963322,-601135,-767083,-661877,-684821,-823726,114161,0,111280,62
 24-11-06 22:38:56.979,-501137,-871852,-963096,-601093,-767029,-661913,-684510,-823674,114162,0,111280,62
 24-11-06 22:38:56.980,-501205,-871836,-963086,-601122,-767019,-661917,-684496,-823764,114163,0,111280,62
 24-11-06 22:38:56.981,-501252,-871742,-963077,-601200,-767029,-661951,-684559,-823854,114164,0,111280,62
 24-11-06 22:38:56.983,-501332,-871603,-962996,-601332,-766869,-661899,-684406,-823986,114165,0,111280,62
 24-11-06 22:38:56.983,-501466,-871624,-963133,-601506,-766906,-661871,-684618,-824192,114166,0,111280,62
 24-11-06 22:38:56.984,-501394,-871830,-963411,-601768,-767252,-662083,-685112,-824487,114167,0,111280,62
 24-11-06 22:38:56.986,-501197,-871826,-963485,-601979,-767392,-662226,-685112,-824602,114168,0,111280,62
 24-11-06 22:38:56.986,-501149,-871797,-963678,-602284,-767498,-662356,-685252,-824796,114169,0,111280,62
 24-11-06 22:38:56.987,-501313,-872048,-963972,-602561,-767778,-662532,-685694,-824956,114170,0,111280,62
 24-11-06 22:38:56.994,-501507,-872652,-964394,-602915,-768165,-662750,-686424,-825177,114171,0,111280,62
 24-11-06 22:38:56.994,-501607,-872499,-964551,-603035,-768318,-662851,-686744,-825290,114172,0,111280,62
 24-11-06 22:38:56.994,-501482,-872327,-964480,-603092,-768320,-662781,-687003,-825261,114173,0,111280,62
 24-11-06 22:38:56.994,-501489,-872372,-964540,-603092,-768329,-662732,-687271,-825174,114174,0,111280,62
 24-11-06 22:38:56.994,-501557,-872443,-964546,-603054,-768346,-662811,-687336,-825087,114175,0,111280,62
 24-11-06 22:38:56.994,-501522,-872212,-964156,-602827,-767998,-662570,-686627,-824860,114176,0,111280,62
 24-11-06 22:38:56.994,-501487,-872162,-963988,-602549,-767839,-662402,-686258,-824612,114177,0,111280,62
 24-11-06 22:38:56.995,-501512,-872420,-964011,-602476,-767927,-662434,-686425,-824471,114178,0,111280,62
 24-11-06 22:38:56.996,-501467,-872424,-963596,-602202,-767759,-662261,-686076,-824144,114179,0,111280,62
 24-11-06 22:38:56.997,-501319,-872141,-963159,-601842,-767487,-662069,-685459,-823877,114180,0,111280,62
 24-11-06 22:38:56.999,-501293,-872019,-963019,-601609,-767391,-661954,-685194,-823682,114181,0,111280,62
 24-11-06 22:38:56.999,-501201,-871929,-962933,-601501,-767251,-661755,-685040,-823522,114182,0,111280,62
 24-11-06 22:38:57.000,-501027,-871782,-962729,-601370,-767001,-661515,-684618,-823402,114183,0,111280,62
 24-11-06 22:38:57.002,-500944,-871579,-962697,-601206,-766803,-661446,-684301,-823295,114184,0,111280,62
 24-11-06 22:38:57.002,-501024,-871525,-962705,-601179,-766882,-661499,-684351,-823272,114185,0,111280,62
 24-11-06 22:38:57.003,-501032,-871711,-962946,-601353,-767104,-661666,-684796,-823421,114186,0,111280,62
 24-11-06 22:38:57.004,-501017,-871845,-963260,-601582,-767392,-661792,-685241,-823591,114187,0,111280,62
 24-11-06 22:38:57.005,-500876,-871884,-963404,-601793,-767499,-661776,-685651,-823727,114188,0,111280,62
 24-11-06 22:38:57.007,-500803,-871885,-963568,-602139,-767515,-661748,-686050,-824036,114189,0,111280,62
 24-11-06 22:38:57.007,-500781,-871794,-963667,-602212,-767322,-661603,-685895,-824089,114190,0,111280,62
 24-11-06 22:38:57.008,-500701,-871794,-963770,-602218,-767187,-661538,-685816,-824060,114191,0,111280,62
 24-11-06 22:38:57.010,-500791,-872182,-964171,-602436,-767560,-661812,-686578,-824216,114192,0,111280,62
 24-11-06 22:38:57.010,-500875,-872677,-964565,-602626,-767640,-661856,-687074,-824239,114193,0,111280,62
 24-11-06 22:38:57.011,-500819,-872650,-964519,-602549,-767471,-661812,-686743,-824137,114194,0,111280,62
 24-11-06 22:38:57.012,-500835,-872359,-964304,-602375,-767411,-662003,-686240,-824063,114195,0,111280,62
 24-11-06 22:38:57.013,-500882,-871982,-964006,-602298,-767636,-662182,-685791,-823964,114196,0,111280,62
 24-11-06 22:38:57.015,-500788,-871578,-963600,-602047,-767374,-661728,-685338,-823745,114197,0,111280,62
 24-11-06 22:38:57.015,-500688,-871538,-963441,-601836,-767269,-661503,-685336,-823556,114198,0,111280,62
 24-11-06 22:38:57.021,-500722,-871597,-963430,-601639,-767382,-661635,-685438,-823384,114199,0,111280,62
 24-11-06 22:38:57.021,-500763,-871284,-963228,-601356,-767129,-661613,-685096,-823123,114200,0,111280,62
 24-11-06 22:38:57.021,-500628,-870973,-962916,-601038,-766779,-661512,-684592,-822859,114201,0,111280,62
 24-11-06 22:38:57.021,-500486,-870691,-962682,-600729,-766491,-661385,-684117,-822648,114202,0,111280,62
 24-11-06 22:38:57.021,-500538,-870786,-962705,-600601,-766508,-661357,-684169,-822604,114203,0,111280,62
 24-11-06 22:38:57.021,-500580,-871236,-963006,-600782,-766666,-661368,-684643,-822715,114204,0,111280,62
 24-11-06 22:38:57.023,-500599,-871175,-963138,-600889,-766748,-661409,-684700,-822934,114205,0,111280,62
 24-11-06 22:38:57.023,-500602,-871009,-963161,-601010,-766727,-661412,-684696,-823114,114206,0,111280,62
 24-11-06 22:38:57.024,-500526,-870851,-963124,-601007,-766480,-661294,-684613,-823224,114207,0,111280,62
 24-11-06 22:38:57.025,-500451,-870984,-963210,-601142,-766584,-661369,-684954,-823342,114208,0,111280,62
 24-11-06 22:38:57.026,-500526,-871364,-963586,-601590,-767029,-661741,-685622,-823722,114209,0,111280,62
 24-11-06 22:38:57.027,-500596,-871868,-964107,-602017,-767464,-661936,-686331,-824062,114210,0,111280,62
 24-11-06 22:38:57.028,-500591,-872304,-964669,-602252,-767749,-662027,-687027,-824302,114211,0,111280,62
 24-11-06 22:38:57.029,-500616,-872551,-964906,-602321,-767731,-662006,-687314,-824452,114212,0,111280,62
 24-11-06 22:38:57.031,-500575,-872463,-964801,-602265,-767610,-661819,-687046,-824384,114213,0,111280,62
 24-11-06 22:38:57.031,-500687,-872532,-964872,-602340,-767891,-662041,-687159,-824501,114214,0,111280,62
 24-11-06 22:38:57.032,-500919,-872522,-964947,-602342,-767924,-662145,-687222,-824566,114215,0,111280,62
 24-11-06 22:38:57.033,-500977,-872461,-964752,-602166,-767783,-662066,-686992,-824405,114216,0,111280,62
 24-11-06 22:38:57.034,-501061,-872302,-964580,-602006,-767554,-662068,-686606,-824281,114217,0,111280,62
 24-11-06 22:38:57.035,-501041,-872020,-964292,-601713,-767249,-661955,-685944,-824103,114218,0,111280,62
 24-11-06 22:38:57.036,-501042,-871640,-963777,-601281,-767029,-662007,-685097,-823867,114219,0,111280,62
 24-11-06 22:38:57.037,-501026,-871466,-963486,-601032,-766830,-662036,-684671,-823668,114220,0,111280,62
 24-11-06 22:38:57.039,-501114,-871677,-963484,-600932,-766848,-661999,-684740,-823556,114221,0,111280,62
 24-11-06 22:38:57.039,-501114,-871695,-963400,-600817,-766676,-661786,-684498,-823417,114222,0,111280,62
 24-11-06 22:38:57.040,-501127,-871716,-963379,-600826,-766621,-661598,-684519,-823285,114223,0,111280,62
 24-11-06 22:38:57.042,-501190,-871804,-963411,-600869,-766681,-661487,-684751,-823326,114224,0,111280,62
 24-11-06 22:38:57.042,-501191,-871946,-963562,-601102,-766913,-661804,-685020,-823576,114225,0,111280,62
 24-11-06 22:38:57.043,-501179,-871945,-963748,-601336,-767183,-662139,-685269,-823913,114226,0,111280,62
 24-11-06 22:38:57.044,-501254,-871928,-963761,-601537,-767452,-662476,-685372,-824217,114227,0,111280,62
 24-11-06 22:38:57.045,-501235,-871834,-963761,-601665,-767675,-662782,-685403,-824391,114228,0,111280,62
 24-11-06 22:38:57.047,-501103,-872050,-964195,-601959,-767967,-662822,-686002,-824652,114229,0,111280,62
 24-11-06 22:38:57.047,-501227,-872394,-964699,-602320,-768301,-662953,-686662,-825034,114230,0,111280,62
 24-11-06 22:38:57.048,-501280,-872447,-964822,-602525,-768462,-663002,-686906,-825256,114231,0,111280,62
 24-11-06 22:38:57.050,-501262,-872518,-964798,-602602,-768457,-662874,-686980,-825364,114232,0,111280,62
 24-11-06 22:38:57.054,-501246,-872551,-964867,-602597,-768448,-662874,-687040,-825404,114233,0,111280,62
 24-11-06 22:38:57.054,-501301,-872478,-964929,-602654,-768420,-662877,-686915,-825378,114234,0,111280,62
 24-11-06 22:38:57.054,-501280,-872406,-964846,-602542,-768289,-662742,-686818,-825251,114235,0,111280,62
 24-11-06 22:38:57.054,-501200,-872646,-964936,-602502,-768247,-662660,-687240,-825013,114236,0,111280,62
 24-11-06 22:38:57.054,-501192,-872745,-964951,-602469,-768195,-662504,-687440,-824814,114237,0,111280,62
 24-11-06 22:38:57.055,-501156,-872350,-964537,-602161,-767831,-662267,-686602,-824574,114238,0,111280,62
 24-11-06 22:38:57.056,-501086,-871941,-963999,-601693,-767357,-662015,-685596,-824162,114239,0,111280,62
 24-11-06 22:38:57.058,-500939,-871871,-963762,-601441,-767069,-661785,-685223,-823734,114240,0,111280,62
 24-11-06 22:38:57.058,-500847,-871972,-963688,-601294,-766922,-661756,-685153,-823506,114241,0,111280,62
 24-11-06 22:38:57.059,-500771,-871855,-963524,-601304,-766831,-661817,-684937,-823428,114242,0,111280,62
 24-11-06 22:38:57.060,-500674,-871772,-963346,-601250,-766567,-661592,-684557,-823347,114243,0,111280,62
 24-11-06 22:38:57.061,-500552,-871654,-963199,-601164,-766477,-661392,-684289,-823284,114244,0,111280,62
 24-11-06 22:38:57.063,-500539,-871621,-963273,-601263,-766658,-661557,-684364,-823470,114245,0,111280,62
 24-11-06 22:38:57.063,-500528,-871599,-963504,-601474,-766743,-661590,-684451,-823608,114246,0,111280,62
 24-11-06 22:38:57.064,-500496,-871757,-963762,-601704,-766964,-661692,-684867,-823700,114247,0,111280,62
 24-11-06 22:38:57.065,-500507,-871791,-963810,-601905,-766794,-661649,-685032,-823882,114248,0,111280,62
 24-11-06 22:38:57.066,-500489,-871907,-963989,-602164,-766897,-661710,-685537,-824184,114249,0,111280,62
 24-11-06 22:38:57.067,-500572,-872452,-964622,-602619,-767571,-662151,-686757,-824616,114250,0,111280,62
 24-11-06 22:38:57.067,-500702,-872918,-965172,-602997,-768041,-662337,-687712,-824968,114251,0,111280,62
 24-11-06 22:38:57.069,-500724,-872757,-965139,-603045,-767860,-662160,-687483,-825117,114252,0,111280,62
 24-11-06 22:38:57.071,-500622,-872324,-964826,-602830,-767419,-661868,-686793,-825093,114253,0,111280,62
 24-11-06 22:38:57.071,-500716,-872179,-964774,-602841,-767706,-662178,-686710,-825102,114254,0,111280,62
 24-11-06 22:38:57.072,-500819,-872466,-964990,-603089,-768479,-662606,-687114,-825188,114255,0,111280,62
 24-11-06 22:38:57.074,-500798,-872394,-964871,-602891,-768571,-662621,-686882,-825028,114256,0,111280,62
 24-11-06 22:38:57.074,-500856,-872020,-964503,-602591,-768267,-662595,-686289,-824857,114257,0,111280,62
 24-11-06 22:38:57.075,-500907,-871914,-964335,-602347,-767950,-662527,-686056,-824636,114258,0,111280,62
 24-11-06 22:38:57.080,-500886,-871886,-964158,-602141,-767581,-662300,-685724,-824273,114259,0,111280,62
 24-11-06 22:38:57.080,-500855,-871594,-963846,-601864,-767279,-662002,-685198,-824029,114260,0,111280,62
 24-11-06 22:38:57.081,-500847,-871594,-963725,-601652,-767230,-661844,-685013,-823884,114261,0,111280,62
 24-11-06 22:38:57.081,-500736,-871609,-963642,-601407,-767128,-661718,-684944,-823671,114262,0,111280,62
 24-11-06 22:38:57.081,-500747,-871431,-963572,-601340,-767095,-661761,-684724,-823634,114263,0,111280,62
 24-11-06 22:38:57.081,-500835,-871303,-963494,-601338,-767091,-661955,-684459,-823691,114264,0,111280,62
 24-11-06 22:38:57.082,-500949,-871367,-963538,-601430,-767086,-662196,-684667,-823771,114265,0,111280,62
 24-11-06 22:38:57.083,-501059,-871622,-963839,-601822,-767544,-662599,-685341,-824052,114266,0,111280,62
 24-11-06 22:38:57.084,-501002,-871744,-964116,-602034,-767669,-662398,-685589,-824230,114267,0,111280,62
 24-11-06 22:38:57.085,-500871,-871831,-964286,-602112,-767699,-662141,-685860,-824282,114268,0,111280,62
 24-11-06 22:38:57.086,-500820,-871867,-964461,-602324,-767782,-662111,-686186,-824581,114269,0,111280,62
 24-11-06 22:38:57.087,-500876,-871957,-964534,-602434,-767744,-662166,-686264,-824935,114270,0,111280,62
 24-11-06 22:38:57.088,-500966,-872601,-964860,-602684,-767974,-662331,-687028,-825159,114271,0,111280,62
 24-11-06 22:38:57.090,-501238,-873359,-965417,-603031,-768467,-662668,-687927,-825444,114272,0,111280,62
 24-11-06 22:38:57.090,-501291,-872887,-965467,-603049,-768523,-662691,-687719,-825471,114273,0,111280,62
 24-11-06 22:38:57.091,-501153,-872436,-965184,-602816,-768188,-662482,-687176,-825423,114274,0,111280,62
 24-11-06 22:38:57.092,-501161,-872269,-964975,-602701,-768019,-662606,-686786,-825333,114275,0,111280,62
 24-11-06 22:38:57.093,-501231,-872117,-964749,-602466,-767740,-662544,-686191,-825072,114276,0,111280,62
 24-11-06 22:38:57.094,-501194,-871837,-964351,-602219,-767259,-662132,-685573,-824915,114277,0,111280,62
 24-11-06 22:38:57.095,-501126,-871574,-963992,-601942,-766932,-661906,-685064,-824751,114278,0,111280,62
 24-11-06 22:38:57.096,-501092,-871522,-963854,-601711,-767096,-662056,-685087,-824376,114279,0,111280,62
 24-11-06 22:38:57.097,-501109,-871614,-963852,-601606,-767237,-662119,-685238,-824186,114280,0,111280,62
 24-11-06 22:38:57.098,-501019,-871406,-963617,-601305,-766954,-661765,-684893,-824014,114281,0,111280,62
 24-11-06 22:38:57.099,-501010,-871261,-963464,-601269,-766885,-661605,-684848,-823927,114282,0,111280,62
 24-11-06 22:38:57.100,-501008,-871095,-963237,-601325,-766869,-661578,-684437,-823992,114283,0,111280,62
 24-11-06 22:38:57.101,-500890,-870903,-963074,-601261,-766695,-661456,-684086,-823930,114284,0,111280,62
 24-11-06 22:38:57.105,-500742,-871092,-963233,-601374,-766772,-661540,-684302,-823819,114285,0,111280,62
 24-11-06 22:38:57.105,-500781,-871327,-963382,-601577,-766949,-661729,-684576,-823991,114286,0,111280,62
 24-11-06 22:38:57.105,-501099,-871212,-963366,-601739,-766941,-661819,-684468,-824216,114287,0,111280,62
 24-11-06 22:38:57.105,-501266,-871036,-963483,-601885,-767023,-661886,-684453,-824437,114288,0,111280,62
 24-11-06 22:38:57.106,-501044,-871061,-963841,-602127,-767289,-661977,-684939,-824660,114289,0,111280,62
 24-11-06 22:38:57.107,-500818,-871329,-964214,-602387,-767506,-661991,-685621,-824767,114290,0,111280,62
 24-11-06 22:38:57.108,-500672,-871672,-964597,-602604,-767607,-661882,-686371,-824841,114291,0,111280,62
 24-11-06 22:38:57.109,-500624,-871692,-964841,-602648,-767452,-661742,-686707,-824929,114292,0,111280,62
 24-11-06 22:38:57.110,-500538,-871721,-965007,-602602,-767337,-661590,-686961,-824824,114293,0,111280,62
 24-11-06 22:38:57.111,-500501,-872136,-965264,-602657,-767414,-661538,-687429,-824782,114294,0,111280,62
 24-11-06 22:38:57.112,-500449,-872327,-965199,-602573,-767261,-661467,-687194,-824744,114295,0,111280,62
 24-11-06 22:38:57.113,-500383,-872046,-964860,-602278,-766944,-661303,-686471,-824447,114296,0,111280,62
 24-11-06 22:38:57.114,-500300,-871617,-964444,-601995,-766836,-661137,-685830,-824261,114297,0,111280,62
 24-11-06 22:38:57.114,-500402,-871304,-964242,-601924,-767147,-661433,-685446,-824252,114298,0,111280,62
 24-11-06 22:38:57.116,-500544,-871027,-964046,-601728,-767144,-661806,-684828,-824094,114299,0,111280,62
 24-11-06 22:38:57.117,-500534,-870795,-963654,-601482,-766988,-661793,-684301,-823916,114300,0,111280,62
 24-11-06 22:38:57.119,-500426,-870626,-963314,-601164,-766698,-661542,-683916,-823652,114301,0,111280,62
 24-11-06 22:38:57.119,-500260,-870459,-963044,-600914,-766466,-661402,-683655,-823344,114302,0,111280,62
 24-11-06 22:38:57.129,-500219,-870387,-962931,-600874,-766311,-661279,-683531,-823132,114303,0,111280,62
 24-11-06 22:38:57.130,-500141,-870357,-962925,-600819,-766178,-661202,-683558,-823082,114304,0,111280,62
 24-11-06 22:38:57.130,-500176,-870338,-963067,-600941,-766362,-661321,-683936,-823260,114305,0,111280,62
 24-11-06 22:38:57.130,-500251,-870162,-963156,-601049,-766339,-661341,-683947,-823458,114306,0,111280,62
 24-11-06 22:38:57.130,-500200,-870296,-963326,-601093,-766413,-661341,-684179,-823657,114307,0,111280,62
 24-11-06 22:38:57.135,-500031,-870491,-963571,-601260,-766429,-661257,-684410,-823866,114308,0,111280,62
 24-11-06 22:38:57.135,-500063,-870834,-963961,-601562,-766646,-661344,-684966,-824187,114309,0,111280,62
 24-11-06 22:38:57.135,-500204,-871189,-964362,-601881,-766995,-661571,-685602,-824534,114310,0,111280,62
 24-11-06 22:38:57.136,-500322,-871289,-964554,-602052,-767213,-661697,-685977,-824773,114311,0,111280,62
 24-11-06 22:38:57.136,-500413,-871331,-964630,-602178,-767316,-661733,-686195,-824850,114312,0,111280,62
 24-11-06 22:38:57.136,-500422,-871595,-964679,-602207,-767382,-661715,-686469,-824855,114313,0,111280,62
 24-11-06 22:38:57.136,-500544,-872126,-964849,-602281,-767442,-661848,-686764,-824852,114314,0,111280,62
 24-11-06 22:38:57.136,-500587,-871647,-964626,-602191,-767206,-661731,-686210,-824707,114315,0,111280,62
 24-11-06 22:38:57.136,-500489,-871173,-964207,-601946,-767013,-661594,-685484,-824446,114316,0,111280,62
 24-11-06 22:38:57.136,-500472,-871075,-964039,-601766,-767045,-661698,-685161,-824252,114317,0,111280,62
 24-11-06 22:38:57.136,-500482,-870874,-963816,-601617,-766978,-661710,-684600,-824089,114318,0,111280,62
 24-11-06 22:38:57.136,-500546,-870657,-963530,-601372,-766700,-661403,-684242,-823815,114319,0,111280,62
 24-11-06 22:38:57.138,-500704,-870414,-963231,-601342,-766762,-661476,-683948,-823728,114320,0,111280,62
 24-11-06 22:38:57.138,-500821,-870119,-962946,-601258,-766749,-661615,-683563,-823684,114321,0,111280,62
 24-11-06 22:38:57.139,-500803,-869881,-962641,-601022,-766422,-661511,-683163,-823501,114322,0,111280,62
 24-11-06 22:38:57.141,-500743,-869898,-962582,-600891,-766321,-661416,-683096,-823408,114323,0,111280,62
 24-11-06 22:38:57.141,-500624,-870189,-962825,-600994,-766474,-661409,-683661,-823377,114324,0,111280,62
 24-11-06 22:38:57.143,-500627,-870519,-963136,-601211,-766669,-661518,-684281,-823629,114325,0,111280,62
 24-11-06 22:38:57.143,-500621,-870721,-963416,-601348,-766989,-661672,-684956,-823950,114326,0,111280,62
 24-11-06 22:38:57.144,-500585,-870809,-963557,-601512,-766938,-661652,-685156,-824062,114327,0,111280,62
 24-11-06 22:38:57.146,-500541,-870998,-963742,-601642,-766906,-661629,-685264,-824019,114328,0,111280,62
 24-11-06 22:38:57.146,-500567,-871295,-964189,-602072,-767294,-661889,-686037,-824262,114329,0,111280,62
 24-11-06 22:38:57.147,-500717,-871517,-964556,-602466,-767670,-662171,-686617,-824609,114330,0,111280,62
 24-11-06 22:38:57.149,-500774,-871592,-964635,-602602,-767691,-662190,-686752,-824797,114331,0,111280,62
 24-11-06 22:38:57.149,-500716,-871607,-964699,-602667,-767586,-662154,-686743,-824799,114332,0,111280,62
 24-11-06 22:38:57.151,-500491,-871701,-964784,-602639,-767556,-662015,-686737,-824666,114333,0,111280,62
 24-11-06 22:38:57.152,-500359,-871858,-964839,-602644,-767754,-661930,-686818,-824636,114334,0,111280,62
 24-11-06 22:38:57.152,-500431,-871689,-964661,-602594,-767827,-662005,-686515,-824631,114335,0,111280,62
 24-11-06 22:38:57.154,-500556,-871360,-964390,-602427,-767629,-662044,-685978,-824585,114336,0,111280,62
 24-11-06 22:38:57.154,-500630,-871092,-964061,-602154,-767232,-661842,-685404,-824389,114337,0,111280,62
 24-11-06 22:38:57.155,-500560,-870839,-963687,-601911,-766882,-661576,-684924,-824013,114338,0,111280,62
 24-11-06 22:38:57.156,-500439,-870941,-963627,-601754,-766952,-661514,-684975,-823652,114339,0,111280,62
 24-11-06 22:38:57.157,-500322,-871239,-963706,-601711,-767206,-661684,-685443,-823406,114340,0,111280,62
 24-11-06 22:38:57.159,-500253,-871161,-963516,-601579,-767076,-661645,-685247,-823277,114341,0,111280,62
